latitude,longitude,coastal_200m_more_depth,geometry,Country
-16.91666603088379,-179.0833282470703,1,POINT (-179.0833282470703 -16.91666603088379),Fiji
-16.83333396911621,-178.9166717529297,1,POINT (-178.9166717529297 -16.83333396911621),Fiji
-16.83333396911621,-179.5833282470703,1,POINT (-179.5833282470703 -16.83333396911621),Fiji
-16.75,-179.5,1,POINT (-179.5 -16.75),Fiji
-16.83333396911621,-178.6666717529297,1,POINT (-178.6666717529297 -16.83333396911621),Fiji
-16.83333396911621,-178.5833282470703,1,POINT (-178.5833282470703 -16.83333396911621),Fiji
-16.83333396911621,-178.8333282470703,1,POINT (-178.8333282470703 -16.83333396911621),Fiji
-16.75,-178.75,1,POINT (-178.75 -16.75),Fiji
-16.75,-178.8333282470703,1,POINT (-178.8333282470703 -16.75),Fiji
-16.75,-178.6666717529297,1,POINT (-178.6666717529297 -16.75),Fiji
-16.91666603088379,-179.9166717529297,1,POINT (-179.9166717529297 -16.91666603088379),Fiji
-16.91666603088379,-179.75,1,POINT (-179.75 -16.91666603088379),Fiji
-16.91666603088379,-179.8333282470703,1,POINT (-179.8333282470703 -16.91666603088379),Fiji
-16.83333396911621,-179.75,1,POINT (-179.75 -16.83333396911621),Fiji
-16.83333396911621,-179.6666717529297,1,POINT (-179.6666717529297 -16.83333396911621),Fiji
-16.83333396911621,-179.0,1,POINT (-179 -16.83333396911621),Fiji
-16.83333396911621,-179.0833282470703,1,POINT (-179.0833282470703 -16.83333396911621),Fiji
-16.83333396911621,-179.1666717529297,1,POINT (-179.1666717529297 -16.83333396911621),Fiji
-16.75,-179.0,1,POINT (-179 -16.75),Fiji
-16.75,-179.1666717529297,1,POINT (-179.1666717529297 -16.75),Fiji
-16.66666603088379,-179.0833282470703,1,POINT (-179.0833282470703 -16.66666603088379),Fiji
-16.66666603088379,-179.0,1,POINT (-179 -16.66666603088379),Fiji
-16.75,-179.5833282470703,1,POINT (-179.5833282470703 -16.75),Fiji
-16.75,-179.4166717529297,1,POINT (-179.4166717529297 -16.75),Fiji
-16.75,-179.3333282470703,1,POINT (-179.3333282470703 -16.75),Fiji
-16.66666603088379,-179.5833282470703,1,POINT (-179.5833282470703 -16.66666603088379),Fiji
-16.66666603088379,-179.5,1,POINT (-179.5 -16.66666603088379),Fiji
-16.66666603088379,-179.3333282470703,1,POINT (-179.3333282470703 -16.66666603088379),Fiji
-16.58333396911621,-179.5,1,POINT (-179.5 -16.58333396911621),Fiji
-16.58333396911621,-179.3333282470703,1,POINT (-179.3333282470703 -16.58333396911621),Fiji
-16.58333396911621,-179.5833282470703,1,POINT (-179.5833282470703 -16.58333396911621),Fiji
-16.66666603088379,-179.75,1,POINT (-179.75 -16.66666603088379),Fiji
-16.66666603088379,-179.1666717529297,1,POINT (-179.1666717529297 -16.66666603088379),Fiji
-16.58333396911621,-179.75,1,POINT (-179.75 -16.58333396911621),Fiji
-16.58333396911621,-179.6666717529297,1,POINT (-179.6666717529297 -16.58333396911621),Fiji
-16.5,-179.5,1,POINT (-179.5 -16.5),Fiji
-16.5,-179.5833282470703,1,POINT (-179.5833282470703 -16.5),Fiji
-16.5,-179.3333282470703,1,POINT (-179.3333282470703 -16.5),Fiji
-16.41666603088379,-179.5833282470703,1,POINT (-179.5833282470703 -16.41666603088379),Fiji
-16.41666603088379,-179.3333282470703,1,POINT (-179.3333282470703 -16.41666603088379),Fiji
-16.33333396911621,-179.6666717529297,1,POINT (-179.6666717529297 -16.33333396911621),Fiji
-16.33333396911621,-179.1666717529297,1,POINT (-179.1666717529297 -16.33333396911621),Fiji
-16.41666603088379,-180.0,1,POINT (-180 -16.41666603088379),Fiji
-16.41666603088379,-179.75,1,POINT (-179.75 -16.41666603088379),Fiji
-16.33333396911621,-179.9166717529297,1,POINT (-179.9166717529297 -16.33333396911621),Fiji
-16.33333396911621,-179.75,1,POINT (-179.75 -16.33333396911621),Fiji
-16.33333396911621,-180.0,1,POINT (-180 -16.33333396911621),Fiji
-16.25,-179.9166717529297,1,POINT (-179.9166717529297 -16.25),Fiji
-16.25,-180.0,1,POINT (-180 -16.25),Fiji
-16.33333396911621,-179.25,1,POINT (-179.25 -16.33333396911621),Fiji
-16.25,-179.1666717529297,1,POINT (-179.1666717529297 -16.25),Fiji
-16.16666603088379,-179.1666717529297,1,POINT (-179.1666717529297 -16.16666603088379),Fiji
-16.16666603088379,-179.0833282470703,1,POINT (-179.0833282470703 -16.16666603088379),Fiji
-16.33333396911621,-179.3333282470703,1,POINT (-179.3333282470703 -16.33333396911621),Fiji
-16.33333396911621,-179.5833282470703,1,POINT (-179.5833282470703 -16.33333396911621),Fiji
-16.25,-179.5,1,POINT (-179.5 -16.25),Fiji
-16.25,-179.5833282470703,1,POINT (-179.5833282470703 -16.25),Fiji
-16.16666603088379,-179.4166717529297,1,POINT (-179.4166717529297 -16.16666603088379),Fiji
-16.16666603088379,-179.6666717529297,1,POINT (-179.6666717529297 -16.16666603088379),Fiji
-16.25,-179.8333282470703,1,POINT (-179.8333282470703 -16.25),Fiji
-16.25,-179.75,1,POINT (-179.75 -16.25),Fiji
-16.16666603088379,-179.75,1,POINT (-179.75 -16.16666603088379),Fiji
-16.16666603088379,-179.8333282470703,1,POINT (-179.8333282470703 -16.16666603088379),Fiji
-16.08333396911621,-180.0,1,POINT (-180 -16.08333396911621),Fiji
-16.08333396911621,-179.75,1,POINT (-179.75 -16.08333396911621),Fiji
-16.08333396911621,-179.0833282470703,1,POINT (-179.0833282470703 -16.08333396911621),Fiji
-16.0,-179.0833282470703,1,POINT (-179.0833282470703 -16),Fiji
-16.16666603088379,-179.5,1,POINT (-179.5 -16.16666603088379),Fiji
-16.16666603088379,-179.5833282470703,1,POINT (-179.5833282470703 -16.16666603088379),Fiji
-16.08333396911621,-179.4166717529297,1,POINT (-179.4166717529297 -16.08333396911621),Fiji
-16.0,-179.4166717529297,1,POINT (-179.4166717529297 -16),Fiji
-16.0,-180.0,1,POINT (-180 -16),Fiji
-16.0,-179.8333282470703,1,POINT (-179.8333282470703 -16),Fiji
-16.0,-179.75,1,POINT (-179.75 -16),Fiji
-16.0,-179.9166717529297,1,POINT (-179.9166717529297 -16),Fiji
-15.916666984558105,-179.75,1,POINT (-179.75 -15.916666984558105),Fiji
-15.916666984558105,-179.9166717529297,1,POINT (-179.9166717529297 -15.916666984558105),Fiji
-15.916666984558105,-179.8333282470703,1,POINT (-179.8333282470703 -15.916666984558105),Fiji
-16.0,-179.6666717529297,1,POINT (-179.6666717529297 -16),Fiji
-16.0,-179.5,1,POINT (-179.5 -16),Fiji
-15.916666984558105,-179.5,1,POINT (-179.5 -15.916666984558105),Fiji
-15.916666984558105,-179.4166717529297,1,POINT (-179.4166717529297 -15.916666984558105),Fiji
-15.916666984558105,-179.5833282470703,1,POINT (-179.5833282470703 -15.916666984558105),Fiji
-15.916666984558105,-179.25,1,POINT (-179.25 -15.916666984558105),Fiji
-15.916666984558105,-179.6666717529297,1,POINT (-179.6666717529297 -15.916666984558105),Fiji
-15.833333015441895,-179.3333282470703,1,POINT (-179.3333282470703 -15.833333015441895),Fiji
-16.0,-179.1666717529297,1,POINT (-179.1666717529297 -16),Fiji
-15.916666984558105,-179.1666717529297,1,POINT (-179.1666717529297 -15.916666984558105),Fiji
-15.833333015441895,-179.25,1,POINT (-179.25 -15.833333015441895),Fiji
-15.833333015441895,-179.4166717529297,1,POINT (-179.4166717529297 -15.833333015441895),Fiji
-15.833333015441895,-179.5833282470703,1,POINT (-179.5833282470703 -15.833333015441895),Fiji
-15.75,-179.6666717529297,1,POINT (-179.6666717529297 -15.75),Fiji
-15.75,-179.5833282470703,1,POINT (-179.5833282470703 -15.75),Fiji
-15.833333015441895,-179.9166717529297,1,POINT (-179.9166717529297 -15.833333015441895),Fiji
