latitude,longitude,coastal_200m_more_depth,geometry,Country
-16.41666603088379,168.0833282470703,1,POINT (168.0833282470703 -16.41666603088379),Vanuatu
-16.41666603088379,167.8333282470703,1,POINT (167.8333282470703 -16.41666603088379),Vanuatu
-16.41666603088379,167.9166717529297,1,POINT (167.9166717529297 -16.41666603088379),Vanuatu
-16.33333396911621,167.8333282470703,1,POINT (167.8333282470703 -16.33333396911621),Vanuatu
-16.33333396911621,168.0,1,POINT (168 -16.33333396911621),Vanuatu
-16.33333396911621,167.9166717529297,1,POINT (167.9166717529297 -16.33333396911621),Vanuatu
-16.0,166.0,1,POINT (166 -16),Vanuatu
-16.0,166.1666717529297,1,POINT (166.1666717529297 -16),Vanuatu
-15.916666984558105,166.1666717529297,1,POINT (166.1666717529297 -15.916666984558105),Vanuatu
-16.0,166.0833282470703,1,POINT (166.0833282470703 -16),Vanuatu
-15.916666984558105,166.0,1,POINT (166 -15.916666984558105),Vanuatu
-15.833333015441895,166.0833282470703,1,POINT (166.0833282470703 -15.833333015441895),Vanuatu
-16.5,167.3333282470703,1,POINT (167.3333282470703 -16.5),Vanuatu
-16.33333396911621,167.3333282470703,1,POINT (167.3333282470703 -16.33333396911621),Vanuatu
-16.25,167.3333282470703,1,POINT (167.3333282470703 -16.25),Vanuatu
-16.16666603088379,167.6666717529297,1,POINT (167.6666717529297 -16.16666603088379),Vanuatu
-16.25,167.25,1,POINT (167.25 -16.25),Vanuatu
-16.16666603088379,167.25,1,POINT (167.25 -16.16666603088379),Vanuatu
-16.16666603088379,167.1666717529297,1,POINT (167.1666717529297 -16.16666603088379),Vanuatu
-16.16666603088379,167.0833282470703,1,POINT (167.0833282470703 -16.16666603088379),Vanuatu
-16.08333396911621,167.0833282470703,1,POINT (167.0833282470703 -16.08333396911621),Vanuatu
-16.25,167.75,1,POINT (167.75 -16.25),Vanuatu
-16.25,167.8333282470703,1,POINT (167.8333282470703 -16.25),Vanuatu
-16.25,167.9166717529297,1,POINT (167.9166717529297 -16.25),Vanuatu
-16.16666603088379,167.9166717529297,1,POINT (167.9166717529297 -16.16666603088379),Vanuatu
-16.16666603088379,168.0,1,POINT (168 -16.16666603088379),Vanuatu
-16.16666603088379,167.75,1,POINT (167.75 -16.16666603088379),Vanuatu
-16.08333396911621,168.0,1,POINT (168 -16.08333396911621),Vanuatu
-16.08333396911621,167.5833282470703,1,POINT (167.5833282470703 -16.08333396911621),Vanuatu
-16.08333396911621,167.6666717529297,1,POINT (167.6666717529297 -16.08333396911621),Vanuatu
-16.08333396911621,167.5,1,POINT (167.5 -16.08333396911621),Vanuatu
-16.0,167.5,1,POINT (167.5 -16),Vanuatu
-16.0,167.1666717529297,1,POINT (167.1666717529297 -16),Vanuatu
-16.0,167.0833282470703,1,POINT (167.0833282470703 -16),Vanuatu
-15.916666984558105,167.0833282470703,1,POINT (167.0833282470703 -15.916666984558105),Vanuatu
-16.33333396911621,168.3333282470703,1,POINT (168.3333282470703 -16.33333396911621),Vanuatu
-16.25,168.3333282470703,1,POINT (168.3333282470703 -16.25),Vanuatu
-16.16666603088379,168.25,1,POINT (168.25 -16.16666603088379),Vanuatu
-16.16666603088379,168.3333282470703,1,POINT (168.3333282470703 -16.16666603088379),Vanuatu
-16.08333396911621,168.25,1,POINT (168.25 -16.08333396911621),Vanuatu
-16.08333396911621,168.0833282470703,1,POINT (168.0833282470703 -16.08333396911621),Vanuatu
-16.0,168.0833282470703,1,POINT (168.0833282470703 -16),Vanuatu
-16.0,168.25,1,POINT (168.25 -16),Vanuatu
-16.0,168.1666717529297,1,POINT (168.1666717529297 -16),Vanuatu
-15.833333015441895,168.0833282470703,1,POINT (168.0833282470703 -15.833333015441895),Vanuatu
-15.75,168.25,1,POINT (168.25 -15.75),Vanuatu
-15.666666984558105,168.25,1,POINT (168.25 -15.666666984558105),Vanuatu
-15.916666984558105,167.5,1,POINT (167.5 -15.916666984558105),Vanuatu
-15.916666984558105,167.4166717529297,1,POINT (167.4166717529297 -15.916666984558105),Vanuatu
-15.75,168.0833282470703,1,POINT (168.0833282470703 -15.75),Vanuatu
-15.833333015441895,167.3333282470703,1,POINT (167.3333282470703 -15.833333015441895),Vanuatu
-15.833333015441895,167.4166717529297,1,POINT (167.4166717529297 -15.833333015441895),Vanuatu
-15.75,167.3333282470703,1,POINT (167.3333282470703 -15.75),Vanuatu
-15.666666984558105,167.3333282470703,1,POINT (167.3333282470703 -15.666666984558105),Vanuatu
-15.833333015441895,167.0833282470703,1,POINT (167.0833282470703 -15.833333015441895),Vanuatu
-15.75,166.9166717529297,1,POINT (166.9166717529297 -15.75),Vanuatu
-15.75,167.0833282470703,1,POINT (167.0833282470703 -15.75),Vanuatu
-15.75,167.0,1,POINT (167 -15.75),Vanuatu
-15.666666984558105,167.0,1,POINT (167 -15.666666984558105),Vanuatu
-15.75,166.75,1,POINT (166.75 -15.75),Vanuatu
-15.75,166.8333282470703,1,POINT (166.8333282470703 -15.75),Vanuatu
-15.666666984558105,166.75,1,POINT (166.75 -15.666666984558105),Vanuatu
-15.666666984558105,166.6666717529297,1,POINT (166.6666717529297 -15.666666984558105),Vanuatu
-15.583333015441895,167.3333282470703,1,POINT (167.3333282470703 -15.583333015441895),Vanuatu
-15.583333015441895,167.6666717529297,1,POINT (167.6666717529297 -15.583333015441895),Vanuatu
-15.5,167.3333282470703,1,POINT (167.3333282470703 -15.5),Vanuatu
-15.5,167.6666717529297,1,POINT (167.6666717529297 -15.5),Vanuatu
-15.583333015441895,166.6666717529297,1,POINT (166.6666717529297 -15.583333015441895),Vanuatu
-15.5,166.5833282470703,1,POINT (166.5833282470703 -15.5),Vanuatu
-15.5,166.6666717529297,1,POINT (166.6666717529297 -15.5),Vanuatu
-15.416666984558105,167.3333282470703,1,POINT (167.3333282470703 -15.416666984558105),Vanuatu
-15.416666984558105,167.6666717529297,1,POINT (167.6666717529297 -15.416666984558105),Vanuatu
-15.333333015441895,167.6666717529297,1,POINT (167.6666717529297 -15.333333015441895),Vanuatu
-15.333333015441895,167.3333282470703,1,POINT (167.3333282470703 -15.333333015441895),Vanuatu
-15.833333015441895,166.1666717529297,1,POINT (166.1666717529297 -15.833333015441895),Vanuatu
-15.833333015441895,166.0,1,POINT (166 -15.833333015441895),Vanuatu
-15.666666984558105,168.0833282470703,1,POINT (168.0833282470703 -15.666666984558105),Vanuatu
